"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","comprehension_boxes","comprehension_your_boxes","comprehension_winning_boxes","comprehension_fc","comprehension_lc","comprehension_ps","comprehension_cc","pre1","pre2","pre3","pre_fc","pre_lc","pre_ps","pre_cc","c_selection1","c_selection2","c_selection3","post1","post2","post3","post_fc","post_lc","post_ps","post_cc","likelihood","confidence1","confidence2","why","why_fc","why_lc","why_ps","why_cc","age","gender","education","winning_box","outcome","order","pre","choice","choice_text","box","box_image","box_text","p_selected","winning_box_text","IPAddress_coded","workerId_coded","excluded","excluded_reason","p_highest","p_lowest","p_second_highest","uniform","choice_tertiary"
"2019-09-25 11:23:34","2019-09-25 11:26:44","0","100","190","1","2019-09-25 11:26:45","R_3j3AwHTuGYteF2X","","","","","anonymous","EN","3","1","1","2.564","8.595","10","3",NA,NA,NA,"","","","","","","",33,33,34,"10.286","10.681","23.811","2","2","5","1","Since there are three and I was told one box would be a winning box I felt that one would be likely.  I considered putting less because sometimes contests are not fair.","2.983","2.983","35.569","1","32","0","4","2","$0.00","132",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",91,42,0,"NA",34,33,33,1,2
"2019-09-25 11:42:33","2019-09-25 11:44:31","0","100","118","1","2019-09-25 11:44:32","R_3nOCpxr8SYBTuJf","","","","","anonymous","EN","3","1","1","2.363","4.128","4.948","3",NA,NA,NA,"","","","","","","",34,32,34,"3.865","14.731","16.97","2","3","5","3","I think that the boxes have about a 1/3 chance of being picked. But I made this one a little smaller as I worry the computer is going to ""cheat"" in picking the winning box.","2.256","2.256","27.313","1","30","1","5","1","$0.00","213",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",32,"Left",214,43,0,"NA",34,32,34,0,2
"2019-09-25 12:09:32","2019-09-25 12:13:38","0","100","246","1","2019-09-25 12:13:41","R_1omYsq1XuoVwSH2","","","","","anonymous","EN","3","1","1","5.31","21.765","24.06","3",33.33,33.33,33.34,"11.526","43.026","46.853","11","Off","Off","On",NA,NA,NA,"","","","","3","3","3","Every box has the same chance to be selected as the winning box","14.598","14.598","39.189","1","43","1","4","2","$0.00","231",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.34,"Middle",306,44,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 12:09:22","2019-09-25 12:13:42","0","100","259","1","2019-09-25 12:13:43","R_SDiZ5FgaaDhAQVP","","","","","anonymous","EN","3","1","1","3.848","9.932","11.307","3",NA,NA,NA,"","","","","","","",33,33,34,"16.575","24.713","27.984","3","5","5","6","Each box has the same amount of chances to win. I gave my box an extra 1% when dividing 100% by 3.","6.258","77.211","81.291","2","55","1","2","3","$1.00","132",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",128,45,0,"NA",34,33,33,1,2
"2019-09-25 11:35:53","2019-09-25 11:38:59","0","100","186","1","2019-09-25 11:39:00","R_3mfYzuNhu1GwMqe","","","","","anonymous","EN","3","1","1","2.342","6.292","7.42","3",NA,NA,NA,"","","","","","","",33,34,33,"11.683","29.791","32.001","4","3","6","3","for me all 3 boxes has equal chances of being selected","3.481","3.481","21.737","1","40","1","4","1","$1.00","321",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Left",390,46,0,"NA",34,33,33,1,2
"2019-09-25 11:36:27","2019-09-25 11:42:37","0","100","369","1","2019-09-25 11:42:38","R_2OSTw5XLHEWXFAB","","","","","anonymous","EN","3","1","1","5.648","20.062","21.601","3",NA,NA,NA,"","","","","On","Off","Off",40,30,30,"12.14","132.479","135.056","10","6","10","6","It is the first box.","4.753","4.753","16.603","1","37","1","4","3","$0.00","123",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",40,"Right",37,47,0,"NA",40,30,30,0,1
"2019-09-25 11:53:35","2019-09-25 11:56:24","0","100","169","1","2019-09-25 11:56:25","R_6VUZK3xUgYq5WHn","","","","","anonymous","EN","3","1","1","3.517","7.794","8.577","4",NA,NA,NA,"","","","","","","",33,33,34,"2.043","18.607","23.532","4","3","3","4","1 in 3 chance","3.827","3.827","14.847","1","57","0","2","3","$0.00","123",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Right",216,48,0,"NA",34,33,33,1,2
"2019-09-25 11:05:14","2019-09-25 11:07:57","0","100","162","1","2019-09-25 11:07:58","R_0HhtkEnIZRk99jb","","","","","anonymous","EN","3","1","1","2.57","5.793","6.435","3",NA,NA,NA,"","","","","Off","On","Off",33.3,33.4,33.3,"14.234","34.531","37.011","9","4","4","3","I'm basing this choice on simple probability.","1.866","1.866","22.81","1","28","0","5","3","$0.00","123",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"Right",445,49,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 12:09:28","2019-09-25 12:12:40","0","100","192","1","2019-09-25 12:12:41","R_12o6hut9YAwwaul","","","","","anonymous","EN","3","1","1","2.549","4.852","5.964","3",NA,NA,NA,"","","","","Off","Off","On",30,30,40,"6.086","15.822","18.277","3","7","5","5","I intuitively feel like the box I chose is the ""lucky box""; however, I'm not a high percent confident of this, so I decided it is 10% more likely than the others.","2.83","2.83","72.982","1","48","1","4","2","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",40,"Middle",26,50,0,"NA",40,30,30,0,1
"2019-09-25 11:18:48","2019-09-25 11:22:19","0","100","210","1","2019-09-25 11:22:24","R_1gtKDaMN8LNg3gQ","","","","","anonymous","EN","3","1","1","2.153","4.554","5.3","3",33,33,34,"8.218","78.359","81.425","16","","","",NA,NA,NA,"","","","","6","6","6","I THINK THEY ALL HAVE AN EVEN CHANCE OF WINNING","3.706","3.706","18.232","1","26","1","2","1","$0.00","213",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",213,51,0,"NA",34,33,33,1,0
"2019-09-25 11:57:26","2019-09-25 12:04:06","0","100","400","1","2019-09-25 12:04:07","R_3PsHiejN2ZXZ4Us","","","","","anonymous","EN","3","1","1","9.611","33.541","35.501","3",33,34,33,"8.603","32.724","38.063","7","","","",NA,NA,NA,"","","","","3","3","3","1/3 chance is roughly 33.33333 chance but i had to round one them up so it would be an even 100.","5.866","5.866","83.176","1","31","0","4","1","$0.00","123",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",144,52,0,"NA",34,33,33,1,0
"2019-09-25 11:00:00","2019-09-25 11:05:16","0","100","315","1","2019-09-25 11:05:16","R_245TASY8f0F8U3G","","","","","anonymous","EN","3","1","1","2.518","5.502","6.955","3",33.33,33.33,33.34,"5.735","46.336","48.284","10","Off","On","Off",NA,NA,NA,"","","","","3","4","3","If each box has an equal chance of winning and there are 3 boxes then I simply divided 100% by 3 to get 33.33%.","1.852","1.852","67.726","1","28","1","3","3","$0.00","132",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.33,"Right",471,53,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 11:47:02","2019-09-25 11:50:43","0","100","221","1","2019-09-25 11:50:44","R_T0zPzsJLcAS4sE1","","","","","anonymous","EN","3","1","1","3.024","6.775","8.447","3",33,33,34,"9.608","34.803","36.889","8","","","",NA,NA,NA,"","","","","5","5","5","Because I was trying to divide the chances equally but still make them add up to 100 percent.","1.971","1.971","34.38","1","45","1","3","1","$0.00","132",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",243,54,0,"NA",34,33,33,1,0
"2019-09-25 11:20:47","2019-09-25 11:23:03","0","100","135","1","2019-09-25 11:23:03","R_2s6Zsuaj66kXkMa","","","","","anonymous","EN","3","1","1","2.097","7.011","7.769","3",33.33,33.33,33.34,"7.894","7.894","18.233","1","","","",NA,NA,NA,"","","","","3","3","3","3/100","5.401","5.401","11.626","1","37","0","4","1","$0.00","213",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.34,"Left",514,55,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 11:01:36","2019-09-25 11:03:53","0","100","137","1","2019-09-25 11:03:54","R_1Hk3rXy3cqQjvQX","","","","","anonymous","EN","3","1","1","1.705","4.929","5.634","3",NA,NA,NA,"","","","","","","",33,33,34,"6.932","11.068","14.379","6","3","6","4","about 1/3 of a chance","0.404","0.404","17.334","1","30","1","4","3","$0.00","123",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",336,56,0,"NA",34,33,33,1,2
"2019-09-25 11:32:15","2019-09-25 11:35:51","0","100","215","1","2019-09-25 11:35:52","R_3kMxgj9Nm8myJ5d","","","","","anonymous","EN","3","1","1","3.721","7.412","8.83","3",NA,NA,NA,"","","","","","","",33,33,34,"15.643","59.861","63.089","10","5","5","5","equal chances, need to round about total 100%","6.557","25.979","28.434","2","65","0","4","3","$1.00","213",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",609,57,0,"NA",34,33,33,1,2
"2019-09-25 11:53:41","2019-09-25 11:57:14","0","100","212","1","2019-09-25 11:57:15","R_XTiUrbyyt96Ku3v","","","","","anonymous","EN","3","1","1","5.465","9.894","13.777","3",NA,NA,NA,"","","","","","","",30,40,30,"14.043","23.959","27.804","3","7","7","7","Because I selected it and I hope to be the winner.","6.011","6.011","20.649","1","69","1","5","3","$0.00","213",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Right",500,58,0,"NA",40,30,30,0,2
"2019-09-25 11:35:53","2019-09-25 11:37:34","0","100","101","1","2019-09-25 11:37:35","R_28NVhKNQh4i7AGd","","","","","anonymous","EN","3","1","1","2.304","5.821","6.574","3",0,0,100,"6.826","12.062","13.918","5","Off","Off","On",NA,NA,NA,"","","","","9","9","9","Just a gut feeling","2.708","2.708","11.163","1","24","1","4","3","$1.00","123",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",100,"Right",225,59,0,"NA",100,0,0,0,0
"2019-09-25 12:14:39","2019-09-25 12:16:15","0","100","96","1","2019-09-25 12:16:16","R_DOkWl06PutF3Akx","","","","","anonymous","EN","3","1","1","1.242","5.138","6.823","6",33,33,34,"3.27","8.894","11.77","4","","","",NA,NA,NA,"","","","","3","3","3","If things are randomly selected, each box should have a 1 in 3 chance.","0.583","13.978","14.253","4","34","0","5","2","$0.00","213",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",432,60,0,"NA",34,33,33,1,0
"2019-09-25 12:15:49","2019-09-25 12:18:44","0","100","174","1","2019-09-25 12:18:44","R_2OJcMhnfovgYmn0","","","","","anonymous","EN","3","1","1","2.221","4.835","5.762","3",NA,NA,NA,"","","","","On","Off","Off",33.4,33.3,33.3,"5.725","20.441","21.704","5","3","4","3","the winning box is picked randomly so the odds should be equally split between all 3 boxes","3.929","3.929","24.402","1","41","1","4","2","$0.00","123",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.4,"Middle",430,61,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:39:51","2019-09-25 11:43:53","0","100","241","1","2019-09-25 11:43:54","R_2aEPJozrGpL8W41","","","","","anonymous","EN","3","1","1","2.616","7.357","12.301","3",33,33,34,"3.4","87.825","91.271","22","Off","Off","On",NA,NA,NA,"","","","","10","10","10","It's the 'right' box","2.173","2.173","24.966","1","44","0","5","1","$0.00","213",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",256,62,0,"NA",34,33,33,1,0
"2019-09-25 11:39:28","2019-09-25 11:42:17","0","100","168","1","2019-09-25 11:42:17","R_2TmAp0yVwmE0m9u","","","","","anonymous","EN","3","1","1","3.313","7.701","8.513","3",NA,NA,NA,"","","","","","","",30,40,30,"7.687","16.638","19.887","4","8","9","7","I just guessed since it was in the middle","6.837","16.332","17.821","2","31","1","2","3","$0.00","132",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Right",64,63,0,"NA",40,30,30,0,2
"2019-09-25 12:18:32","2019-09-25 12:21:58","0","100","205","1","2019-09-25 12:21:58","R_3KPZs9t0Gw0exuJ","","","","","anonymous","EN","3","1","1","2.316","5.142","6.782","3",NA,NA,NA,"","","","","","","",34,34,32,"5.922","13.054","16.525","3","0","0","0","it said each was equally likely. so each has about a 33% chance, in theory.","2.982","2.982","34.736","1","33","1","5","3","$1.00","321",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",32,"Right",556,64,0,"NA",34,32,34,0,2
"2019-09-25 12:06:48","2019-09-25 12:09:27","0","100","159","1","2019-09-25 12:09:28","R_1eEieycm95rPChr","","","","","anonymous","EN","3","1","1","1.985","4.105","5.073","3",33,34,33,"3.977","14.217","18.553","3","","","",NA,NA,NA,"","","","","4","7","2","I think all boxes have an equal chance.","2.301","2.301","17.031","1","37","1","2","2","$0.00","213",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",28,65,0,"NA",34,33,33,1,0
"2019-09-25 11:05:30","2019-09-25 11:08:52","0","100","201","1","2019-09-25 11:08:52","R_XQZHDbEjukt4wnv","","","","","anonymous","EN","3","1","1","2.345","6.28","7.277","3",NA,NA,NA,"","","","","Off","On","Off",40,50,10,"4.148","13.526","16.648","3","8","9","7","because in the middle their is always a chance","4.516","4.516","19.411","1","33","1","3","3","$0.00","321",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",50,"Right",346,66,0,"NA",50,10,40,0,1
"2019-09-25 11:34:26","2019-09-25 11:36:35","0","100","128","1","2019-09-25 11:36:35","R_2v0Ww4CQA1Q6rhV","","","","","anonymous","EN","3","1","1","2.339","5.479","5.703","4",NA,NA,NA,"","","","","","","",33,33,34,"14.853","16.701","20.775","3","3","3","3","Three boxes, each with seemingly equal chance of being selected.","5.542","5.542","17.543","1","31","0","4","3","$0.00","213",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Right",576,67,0,"NA",34,33,33,1,2
"2019-09-25 11:15:29","2019-09-25 11:17:01","0","100","91","1","2019-09-25 11:17:01","R_21pPWtgRMBmW4NY","","","","","anonymous","EN","3","1","1","2.165","4.494","5.047","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"2.785","18.087","20.336","2","5","1","5","It's an even chance of getting the right box","2.676","13.867","14.084","2","23","1","1","1","$0.00","132",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",532,68,0,"NA",34,33,33,1,1
"2019-09-25 11:19:41","2019-09-25 11:22:13","0","100","151","1","2019-09-25 11:22:13","R_1is0rXRnG9CA70k","","","","","anonymous","EN","3","1","1","2.353","4.241","5.13","3",40,20,40,"4.144","20.191","24.001","2","On","Off","Off",NA,NA,NA,"","","","","4","3","3","I think the middle box would be too obvious a choice so I think the side boxes have more of a chance of being selected.","2.083","2.083","38.406","1","28","1","4","2","$0.00","123",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",40,"Middle",287,69,0,"NA",40,20,40,0,0
"2019-09-25 12:30:09","2019-09-25 12:32:47","0","100","158","1","2019-09-25 12:32:48","R_2QYurnlu67fM4LN","","","","","anonymous","EN","3","1","1","1.861","6.069","6.782","3",33,33,34,"14.689","33.969","39.778","12","Off","Off","On",NA,NA,NA,"","","","","3","3","3","Because it said there was an equal chance with each box, but the score had to add up to 100, so I picked one to switch from 33% to 34%","1.37","1.37","31.788","1","36","1","4","1","$0.00","312",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",288,70,0,"NA",34,33,33,1,0
"2019-09-25 11:02:46","2019-09-25 11:06:38","0","100","232","1","2019-09-25 11:06:39","R_1iedInJVnEGb9YA","","","","","anonymous","EN","3","1","1","4.367","16.593","17.6","3",NA,NA,NA,"","","","","","","",50,10,40,"4.634","12.898","22.561","2","9","10","9","BECAUSE I HAVE CONFIDENCE","1.097","1.097","19.845","1","23","1","4","2","$0.00","321",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",50,"Middle",525,71,0,"NA",50,10,40,0,2
"2019-09-25 11:08:39","2019-09-25 11:13:31","0","100","291","1","2019-09-25 11:13:31","R_3Jtq8o0LECIoCS5","","","","","anonymous","EN","3","1","1","2.828","6.915","8.789","3",NA,NA,NA,"","","","","Off","On","Off",33.3,33.3,33.4,"14.55","31.223","43.062","4","10","10","10","they all have equal chance","3.012","3.012","18.66","1","1991","1","2","1","$0.00","231",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.3,"Left",7,72,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 12:23:51","2019-09-25 12:28:22","0","100","270","1","2019-09-25 12:28:22","R_2BrDnK2SxAxEsat","","","","","anonymous","EN","3","1","1","4.438","8.987","10.973","3",NA,NA,NA,"","","","","Off","Off","On",33.4,33.3,33.3,"15.539","39.021","49.063","4","5","5","5","because it was already stated that there was an equal chance that each box would be chosen as the ""winner""","4.845","68.224","69.569","4","32","1","2","1","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.3,"Left",246,73,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:02:03","2019-09-25 11:06:10","0","100","246","1","2019-09-25 11:06:10","R_3sokg88t5JscAXD","","","","","anonymous","EN","3","1","1","2.645","7.339","9.065","3",33.3,33.4,33.3,"9.75","47.706","48.314","8","","","",NA,NA,NA,"","","","","7","7","7","There are 3 boxes and the chance of being chosen is 1 out of 3 or a 33.3% chance.","5.033","5.033","47.029","1","61","1","5","2","$0.00","123",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.3,"Middle",375,74,0,"NA",33.4,33.3,33.3,1,0
